travelCode,userCode,name,place,days,price,total,date
77356,752,Hotel BP,Brasilia (DF),1,247.62,247.62,05/21/2020
94050,930,Hotel K,Salvador (BH),1,263.41,263.41,07/09/2020
29327,280,Hotel Z,Aracaju (SE),1,208.04,208.04,03/25/2021
64296,625,Hotel Z,Aracaju (SE),1,208.04,208.04,03/31/2022
26304,252,Hotel BD,Natal (RN),2,242.88,485.76,10/31/2019
102148,1012,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/14/2022
19387,189,Hotel A,Florianopolis (SC),1,313.02,313.02,08/19/2021
84447,830,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/30/2020
126715,1253,Hotel BP,Brasilia (DF),3,247.62,742.86,10/22/2020
93962,928,Hotel AU,Recife (PE),2,312.83,625.66,02/25/2021
122176,1212,Hotel AU,Recife (PE),3,312.83,938.49,09/03/2020
19440,189,Hotel A,Florianopolis (SC),1,313.02,313.02,08/25/2022
81172,789,Hotel K,Salvador (BH),1,263.41,263.41,05/05/2022
88844,878,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/25/2021
87983,869,Hotel Z,Aracaju (SE),1,208.04,208.04,11/19/2020
109980,1090,Hotel AU,Recife (PE),1,312.83,312.83,11/28/2019
13577,134,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020
41501,402,Hotel AU,Recife (PE),1,312.83,312.83,10/28/2021
26170,251,Hotel K,Salvador (BH),4,263.41,1053.64,11/26/2020
64361,626,Hotel K,Salvador (BH),2,263.41,526.82,11/07/2019
23046,225,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/03/2019
106794,1060,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/16/2021
112435,1114,Hotel K,Salvador (BH),1,263.41,263.41,10/31/2019
98408,975,Hotel BD,Natal (RN),2,242.88,485.76,01/16/2020
9413,94,Hotel BD,Natal (RN),4,242.88,971.52,11/18/2021
101321,1005,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/23/2020
24540,239,Hotel BD,Natal (RN),4,242.88,971.52,01/06/2022
40562,390,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/14/2022
23820,233,Hotel K,Salvador (BH),1,263.41,263.41,12/03/2020
84234,826,Hotel K,Salvador (BH),2,263.41,526.82,11/12/2020
70535,684,Hotel AU,Recife (PE),3,312.83,938.49,04/02/2020
41071,396,Hotel A,Florianopolis (SC),4,313.02,1252.08,04/07/2022
20802,204,Hotel K,Salvador (BH),1,263.41,263.41,04/01/2021
89657,884,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/04/2021
134971,1327,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/20/2020
75677,737,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/22/2020
83560,817,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/02/2020
4175,41,Hotel BD,Natal (RN),4,242.88,971.52,06/24/2021
8663,84,Hotel A,Florianopolis (SC),2,313.02,626.04,02/27/2020
39085,376,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/03/2019
126674,1253,Hotel BD,Natal (RN),3,242.88,728.64,01/09/2020
93413,922,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/04/2021
90874,897,Hotel BP,Brasilia (DF),3,247.62,742.86,05/20/2021
98321,974,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/27/2020
7033,67,Hotel Z,Aracaju (SE),3,208.04,624.12,06/30/2022
60089,582,Hotel Z,Aracaju (SE),3,208.04,624.12,06/24/2021
15710,156,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/27/2020
14174,140,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/14/2022
107868,1070,Hotel Z,Aracaju (SE),1,208.04,208.04,02/11/2021
93784,925,Hotel K,Salvador (BH),3,263.41,790.23,01/20/2022
48561,477,Hotel A,Florianopolis (SC),1,313.02,313.02,07/16/2020
35528,339,Hotel BD,Natal (RN),3,242.88,728.64,03/04/2021
126834,1253,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/02/2023
73182,710,Hotel A,Florianopolis (SC),3,313.02,939.06,07/07/2022
121897,1208,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/11/2021
127788,1260,Hotel BP,Brasilia (DF),2,247.62,495.24,04/29/2021
99412,985,Hotel BD,Natal (RN),2,242.88,485.76,04/22/2021
40253,389,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/11/2020
98422,975,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/23/2020
14724,147,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/03/2019
35103,337,Hotel K,Salvador (BH),4,263.41,1053.64,03/05/2020
77908,757,Hotel BP,Brasilia (DF),2,247.62,495.24,12/19/2019
23752,232,Hotel Z,Aracaju (SE),1,208.04,208.04,02/06/2020
1869,16,Hotel A,Florianopolis (SC),2,313.02,626.04,12/17/2020
15597,155,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/25/2021
6161,61,Hotel BP,Brasilia (DF),1,247.62,247.62,09/23/2021
17965,178,Hotel A,Florianopolis (SC),1,313.02,313.02,08/13/2020
29200,279,Hotel Z,Aracaju (SE),2,208.04,416.08,06/11/2020
45605,445,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/07/2021
108682,1078,Hotel AU,Recife (PE),1,312.83,312.83,06/10/2021
116567,1155,Hotel BP,Brasilia (DF),2,247.62,495.24,03/09/2023
88144,870,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/29/2021
103703,1028,Hotel AU,Recife (PE),2,312.83,625.66,04/08/2021
6308,62,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/03/2021
134403,1322,Hotel BW,Campo Grande (MS),1,60.39,60.39,08/12/2021
65140,634,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/31/2019
55737,543,Hotel A,Florianopolis (SC),1,313.02,313.02,03/04/2021
79430,772,Hotel Z,Aracaju (SE),2,208.04,416.08,01/19/2023
35181,337,Hotel A,Florianopolis (SC),1,313.02,313.02,09/02/2021
70737,685,Hotel Z,Aracaju (SE),4,208.04,832.16,07/02/2020
133781,1317,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/26/2020
47464,460,Hotel BD,Natal (RN),2,242.88,485.76,08/12/2021
38296,368,Hotel A,Florianopolis (SC),2,313.02,626.04,04/22/2021
40480,390,Hotel BD,Natal (RN),2,242.88,485.76,12/17/2020
92427,912,Hotel AU,Recife (PE),2,312.83,625.66,03/24/2022
70105,678,Hotel Z,Aracaju (SE),4,208.04,832.16,10/21/2021
19556,191,Hotel BD,Natal (RN),2,242.88,485.76,06/11/2020
118021,1169,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/13/2020
15516,155,Hotel BP,Brasilia (DF),4,247.62,990.48,05/07/2020
59043,574,Hotel AU,Recife (PE),1,312.83,312.83,12/12/2019
668,5,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/30/2020
106297,1056,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/09/2020
130281,1282,Hotel K,Salvador (BH),1,263.41,263.41,10/17/2019
95405,941,Hotel BP,Brasilia (DF),4,247.62,990.48,08/12/2021
69296,671,Hotel A,Florianopolis (SC),3,313.02,939.06,05/06/2021
75510,735,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/23/2020
78697,764,Hotel A,Florianopolis (SC),2,313.02,626.04,03/05/2020
40731,391,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/17/2022
134127,1320,Hotel BP,Brasilia (DF),2,247.62,495.24,03/17/2022
98674,977,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/17/2020
62751,612,Hotel K,Salvador (BH),4,263.41,1053.64,01/23/2020
67394,652,Hotel A,Florianopolis (SC),2,313.02,626.04,09/15/2022
119640,1187,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/19/2019
129393,1273,Hotel AU,Recife (PE),1,312.83,312.83,01/07/2021
40554,390,Hotel BD,Natal (RN),1,242.88,242.88,05/19/2022
90387,892,Hotel BD,Natal (RN),4,242.88,971.52,11/21/2019
32519,312,Hotel BD,Natal (RN),2,242.88,485.76,05/26/2022
113562,1127,Hotel AU,Recife (PE),4,312.83,1251.32,04/14/2022
4139,41,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/15/2020
66218,642,Hotel Z,Aracaju (SE),4,208.04,832.16,05/20/2021
102655,1019,Hotel K,Salvador (BH),2,263.41,526.82,11/25/2021
42403,413,Hotel K,Salvador (BH),4,263.41,1053.64,10/03/2019
71117,689,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/21/2021
25859,248,Hotel A,Florianopolis (SC),1,313.02,313.02,12/02/2021
85758,846,Hotel BP,Brasilia (DF),1,247.62,247.62,09/17/2020
823,8,Hotel K,Salvador (BH),4,263.41,1053.64,10/03/2019
7587,73,Hotel BP,Brasilia (DF),2,247.62,495.24,12/05/2019
87173,859,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/17/2022
18568,183,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/15/2021
31474,301,Hotel BD,Natal (RN),2,242.88,485.76,11/12/2020
105522,1046,Hotel K,Salvador (BH),2,263.41,526.82,02/04/2021
77256,751,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/01/2020
129540,1277,Hotel AU,Recife (PE),4,312.83,1251.32,01/16/2020
47255,459,Hotel BD,Natal (RN),1,242.88,242.88,11/14/2019
88958,879,Hotel K,Salvador (BH),4,263.41,1053.64,11/28/2019
41781,407,Hotel Z,Aracaju (SE),2,208.04,416.08,10/14/2021
116514,1155,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/03/2022
48826,479,Hotel BD,Natal (RN),3,242.88,728.64,11/14/2019
74006,717,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/11/2020
67567,655,Hotel A,Florianopolis (SC),1,313.02,313.02,12/19/2019
131858,1298,Hotel K,Salvador (BH),4,263.41,1053.64,09/10/2020
97253,961,Hotel Z,Aracaju (SE),2,208.04,416.08,01/21/2021
62871,612,Hotel Z,Aracaju (SE),3,208.04,624.12,05/12/2022
81452,793,Hotel BP,Brasilia (DF),1,247.62,247.62,11/04/2021
11035,110,Hotel BP,Brasilia (DF),1,247.62,247.62,07/09/2020
123405,1222,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/21/2020
116122,1152,Hotel K,Salvador (BH),1,263.41,263.41,05/14/2020
133340,1314,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/18/2021
119087,1181,Hotel AU,Recife (PE),1,312.83,312.83,01/09/2020
26778,258,Hotel K,Salvador (BH),1,263.41,263.41,03/18/2021
63907,622,Hotel BD,Natal (RN),3,242.88,728.64,01/30/2020
29945,285,Hotel BD,Natal (RN),3,242.88,728.64,07/22/2021
13134,129,Hotel A,Florianopolis (SC),3,313.02,939.06,08/13/2020
43873,430,Hotel A,Florianopolis (SC),3,313.02,939.06,06/03/2021
124729,1231,Hotel K,Salvador (BH),4,263.41,1053.64,01/27/2022
53751,519,Hotel BD,Natal (RN),2,242.88,485.76,01/14/2021
63889,622,Hotel BP,Brasilia (DF),1,247.62,247.62,09/26/2019
72692,707,Hotel BP,Brasilia (DF),3,247.62,742.86,10/17/2019
134545,1323,Hotel BP,Brasilia (DF),3,247.62,742.86,03/04/2021
2465,21,Hotel Z,Aracaju (SE),1,208.04,208.04,01/12/2023
12764,125,Hotel BP,Brasilia (DF),1,247.62,247.62,04/09/2020
115988,1150,Hotel BD,Natal (RN),2,242.88,485.76,05/11/2023
60087,582,Hotel AU,Recife (PE),3,312.83,938.49,06/10/2021
58124,567,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/31/2019
32550,312,Hotel A,Florianopolis (SC),1,313.02,313.02,12/29/2022
22303,219,Hotel Z,Aracaju (SE),2,208.04,416.08,03/26/2020
37953,362,Hotel A,Florianopolis (SC),2,313.02,626.04,08/18/2022
17341,174,Hotel AU,Recife (PE),2,312.83,625.66,04/23/2020
59751,580,Hotel BD,Natal (RN),2,242.88,485.76,04/30/2020
41601,403,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/30/2020
52653,510,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/03/2022
110235,1091,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/15/2022
110854,1099,Hotel BD,Natal (RN),4,242.88,971.52,04/09/2020
15994,158,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/12/2020
90400,892,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/20/2020
81127,789,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/24/2021
121441,1204,Hotel BP,Brasilia (DF),1,247.62,247.62,09/17/2020
17032,170,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/17/2019
7474,71,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020
57143,557,Hotel AU,Recife (PE),2,312.83,625.66,11/21/2019
21576,211,Hotel A,Florianopolis (SC),1,313.02,313.02,11/21/2019
132215,1302,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/10/2022
29739,284,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,03/04/2021
71045,688,Hotel BP,Brasilia (DF),1,247.62,247.62,05/27/2021
108215,1074,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/30/2020
21564,210,Hotel A,Florianopolis (SC),2,313.02,626.04,08/04/2022
73322,711,Hotel Z,Aracaju (SE),1,208.04,208.04,01/13/2022
106560,1058,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/17/2020
77717,755,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/10/2022
128572,1268,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/10/2020
9111,92,Hotel K,Salvador (BH),1,263.41,263.41,12/26/2019
28733,274,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/18/2021
46348,451,Hotel BP,Brasilia (DF),1,247.62,247.62,03/26/2020
46757,454,Hotel Z,Aracaju (SE),2,208.04,416.08,11/11/2021
45078,440,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/20/2021
94678,935,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/30/2021
7346,70,Hotel BD,Natal (RN),2,242.88,485.76,06/18/2020
107760,1069,Hotel Z,Aracaju (SE),1,208.04,208.04,10/21/2021
106868,1061,Hotel Z,Aracaju (SE),4,208.04,832.16,01/23/2020
134910,1326,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/10/2019
95942,948,Hotel BP,Brasilia (DF),4,247.62,990.48,04/08/2021
69278,671,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/31/2020
132866,1310,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/23/2020
6413,63,Hotel BD,Natal (RN),4,242.88,971.52,05/21/2020
39870,386,Hotel BW,Campo Grande (MS),3,60.39,181.17,09/26/2019
121106,1201,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/13/2022
42600,415,Hotel AU,Recife (PE),4,312.83,1251.32,07/08/2021
5442,54,Hotel Z,Aracaju (SE),4,208.04,832.16,06/17/2021
125439,1238,Hotel Z,Aracaju (SE),2,208.04,416.08,06/04/2020
101640,1008,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/19/2020
81421,793,Hotel A,Florianopolis (SC),2,313.02,626.04,04/01/2021
130455,1283,Hotel AF,Sao Paulo (SP),3,139.1,417.3,07/02/2020
76782,746,Hotel K,Salvador (BH),2,263.41,526.82,01/14/2021
75889,738,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/11/2021
37825,362,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/05/2020
39477,381,Hotel K,Salvador (BH),3,263.41,790.23,01/20/2022
51768,502,Hotel Z,Aracaju (SE),1,208.04,208.04,10/27/2022
110177,1091,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/04/2021
29441,281,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/11/2021
99013,981,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/26/2019
92207,909,Hotel Z,Aracaju (SE),4,208.04,832.16,10/29/2020
113036,1121,Hotel BP,Brasilia (DF),3,247.62,742.86,07/22/2021
100372,998,Hotel BD,Natal (RN),4,242.88,971.52,08/13/2020
80590,783,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/23/2022
49311,483,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/20/2021
65234,634,Hotel BP,Brasilia (DF),3,247.62,742.86,08/19/2021
18392,182,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/13/2020
125970,1246,Hotel Z,Aracaju (SE),1,208.04,208.04,12/24/2020
129731,1278,Hotel AU,Recife (PE),3,312.83,938.49,01/27/2022
51156,498,Hotel K,Salvador (BH),1,263.41,263.41,07/23/2020
21928,214,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/19/2019
36373,346,Hotel K,Salvador (BH),4,263.41,1053.64,05/05/2022
111645,1105,Hotel BP,Brasilia (DF),4,247.62,990.48,04/08/2021
113572,1127,Hotel Z,Aracaju (SE),3,208.04,624.12,06/23/2022
25516,246,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/20/2020
49087,482,Hotel BD,Natal (RN),2,242.88,485.76,06/04/2020
66781,648,Hotel AU,Recife (PE),4,312.83,1251.32,08/27/2020
15340,152,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/02/2022
37067,353,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/30/2020
117568,1164,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/11/2022
18496,183,Hotel K,Salvador (BH),1,263.41,263.41,11/28/2019
30179,288,Hotel AU,Recife (PE),4,312.83,1251.32,03/19/2020
23383,229,Hotel Z,Aracaju (SE),3,208.04,624.12,02/11/2021
30344,289,Hotel BD,Natal (RN),4,242.88,971.52,01/14/2021
54088,523,Hotel K,Salvador (BH),4,263.41,1053.64,03/11/2021
74777,726,Hotel Z,Aracaju (SE),3,208.04,624.12,12/10/2020
92831,915,Hotel AU,Recife (PE),3,312.83,938.49,05/05/2022
99925,992,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/13/2022
72784,707,Hotel BD,Natal (RN),3,242.88,728.64,07/22/2021
54374,529,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/08/2020
79808,776,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/14/2021
10412,105,Hotel AU,Recife (PE),2,312.83,625.66,06/17/2021
84152,825,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/21/2020
33286,321,Hotel BP,Brasilia (DF),2,247.62,495.24,11/05/2020
18141,180,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/03/2019
9323,94,Hotel BP,Brasilia (DF),3,247.62,742.86,02/27/2020
59360,575,Hotel BP,Brasilia (DF),1,247.62,247.62,03/16/2023
15910,157,Hotel A,Florianopolis (SC),3,313.02,939.06,12/30/2021
101997,1011,Hotel BP,Brasilia (DF),1,247.62,247.62,10/13/2022
80369,782,Hotel BP,Brasilia (DF),2,247.62,495.24,03/12/2020
45279,441,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/07/2022
72827,707,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/19/2022
424,3,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/13/2023
45936,448,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,07/30/2020
36562,349,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/11/2020
34514,329,Hotel K,Salvador (BH),3,263.41,790.23,08/04/2022
57986,565,Hotel K,Salvador (BH),3,263.41,790.23,09/02/2021
124459,1229,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/31/2019
115000,1145,Hotel AU,Recife (PE),2,312.83,625.66,12/26/2019
52479,509,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/10/2021
94315,931,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/26/2022
129422,1273,Hotel AU,Recife (PE),2,312.83,625.66,07/29/2021
9158,93,Hotel BD,Natal (RN),1,242.88,242.88,06/18/2020
28925,276,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/20/2020
90033,888,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/28/2021
26851,259,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/17/2019
47755,462,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/10/2021
124353,1228,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/11/2021
32737,314,Hotel K,Salvador (BH),2,263.41,526.82,05/05/2022
52345,507,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/16/2021
58227,568,Hotel AU,Recife (PE),1,312.83,312.83,01/23/2020
48732,478,Hotel AU,Recife (PE),3,312.83,938.49,08/12/2021
26710,258,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/28/2019
120748,1197,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/30/2020
112165,1111,Hotel BP,Brasilia (DF),3,247.62,742.86,07/15/2021
26256,251,Hotel Z,Aracaju (SE),2,208.04,416.08,07/21/2022
70775,685,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/25/2021
128303,1264,Hotel Z,Aracaju (SE),3,208.04,624.12,07/09/2020
5720,56,Hotel BD,Natal (RN),3,242.88,728.64,07/07/2022
31226,299,Hotel K,Salvador (BH),4,263.41,1053.64,02/06/2020
37749,359,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,07/30/2020
134273,1321,Hotel K,Salvador (BH),4,263.41,1053.64,03/18/2021
109446,1085,Hotel Z,Aracaju (SE),4,208.04,832.16,02/18/2021
131818,1298,Hotel K,Salvador (BH),4,263.41,1053.64,12/05/2019
96290,952,Hotel BD,Natal (RN),1,242.88,242.88,08/05/2021
129078,1271,Hotel Z,Aracaju (SE),3,208.04,624.12,06/18/2020
18688,184,Hotel Z,Aracaju (SE),4,208.04,832.16,12/19/2019
51005,497,Hotel A,Florianopolis (SC),1,313.02,313.02,10/15/2020
4985,49,Hotel K,Salvador (BH),3,263.41,790.23,10/07/2021
45830,447,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/21/2022
74962,727,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/20/2022
128994,1270,Hotel BD,Natal (RN),4,242.88,971.52,12/23/2021
102690,1019,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,07/28/2022
76074,741,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/08/2020
121729,1206,Hotel BD,Natal (RN),3,242.88,728.64,04/30/2020
30506,290,Hotel BD,Natal (RN),1,242.88,242.88,06/17/2021
5527,55,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/11/2021
127102,1255,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/27/2022
46839,455,Hotel AU,Recife (PE),2,312.83,625.66,12/05/2019
19953,194,Hotel BP,Brasilia (DF),2,247.62,495.24,03/18/2021
33764,324,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/16/2020
92488,913,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/27/2020
11633,113,Hotel BD,Natal (RN),1,242.88,242.88,09/09/2021
14270,143,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/23/2020
133226,1312,Hotel Z,Aracaju (SE),4,208.04,832.16,07/22/2021
116134,1152,Hotel BP,Brasilia (DF),4,247.62,990.48,08/06/2020
72662,706,Hotel BP,Brasilia (DF),1,247.62,247.62,12/17/2020
73637,714,Hotel A,Florianopolis (SC),2,313.02,626.04,10/14/2021
43125,422,Hotel BP,Brasilia (DF),2,247.62,495.24,07/16/2020
97137,960,Hotel BD,Natal (RN),4,242.88,971.52,03/18/2021
19711,192,Hotel AU,Recife (PE),3,312.83,938.49,09/24/2020
21302,209,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/19/2019
74421,722,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/10/2020
34335,328,Hotel BD,Natal (RN),1,242.88,242.88,01/13/2022
95143,940,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/28/2020
11439,112,Hotel K,Salvador (BH),4,263.41,1053.64,09/09/2021
119524,1186,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/09/2020
71861,697,Hotel K,Salvador (BH),2,263.41,526.82,12/12/2019
52349,507,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/13/2022
134914,1326,Hotel Z,Aracaju (SE),3,208.04,624.12,11/07/2019
76696,745,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/23/2021
85709,846,Hotel K,Salvador (BH),3,263.41,790.23,10/10/2019
95880,948,Hotel BD,Natal (RN),4,242.88,971.52,01/30/2020
102976,1022,Hotel BD,Natal (RN),1,242.88,242.88,12/16/2021
7029,67,Hotel K,Salvador (BH),1,263.41,263.41,06/02/2022
20863,205,Hotel AU,Recife (PE),2,312.83,625.66,11/14/2019
62029,605,Hotel BD,Natal (RN),1,242.88,242.88,07/15/2021
125172,1235,Hotel BP,Brasilia (DF),4,247.62,990.48,08/12/2021
134899,1325,Hotel AF,Sao Paulo (SP),3,139.1,417.3,07/22/2021
6320,62,Hotel A,Florianopolis (SC),4,313.02,1252.08,08/26/2021
74848,727,Hotel A,Florianopolis (SC),3,313.02,939.06,08/13/2020
28052,268,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/02/2020
20170,195,Hotel K,Salvador (BH),1,263.41,263.41,01/27/2022
27750,266,Hotel BD,Natal (RN),3,242.88,728.64,12/05/2019
24640,240,Hotel K,Salvador (BH),1,263.41,263.41,06/18/2020
46462,452,Hotel K,Salvador (BH),1,263.41,263.41,01/07/2021
8413,82,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/28/2021
79230,771,Hotel BD,Natal (RN),4,242.88,971.52,12/05/2019
49266,483,Hotel BP,Brasilia (DF),2,247.62,495.24,07/09/2020
129394,1273,Hotel Z,Aracaju (SE),2,208.04,416.08,01/14/2021
1052,9,Hotel BP,Brasilia (DF),4,247.62,990.48,10/15/2020
132506,1305,Hotel AF,Sao Paulo (SP),1,139.1,139.1,09/22/2022
99432,985,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/09/2021
32874,317,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/10/2020
48478,475,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/21/2020
14190,141,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/02/2020
70883,686,Hotel BP,Brasilia (DF),4,247.62,990.48,04/22/2021
112130,1111,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/12/2020
14960,149,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/21/2020
64469,627,Hotel K,Salvador (BH),4,263.41,1053.64,10/15/2020
21314,209,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/12/2020
41044,396,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/30/2021
122629,1216,Hotel K,Salvador (BH),1,263.41,263.41,12/05/2019
12123,118,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/12/2020
75136,730,Hotel BW,Campo Grande (MS),3,60.39,181.17,09/24/2020
119499,1185,Hotel BD,Natal (RN),2,242.88,485.76,03/31/2022
95039,938,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/13/2020
69436,673,Hotel A,Florianopolis (SC),2,313.02,626.04,07/30/2020
45736,447,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/02/2020
22894,223,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/18/2021
19738,193,Hotel BP,Brasilia (DF),2,247.62,495.24,03/26/2020
